Original Num ,updated num,,url,title,languageCode,publisher.name,publisher.site,claimDate,reviewDate,text,claimYear,claimant,claimant_party,textualRating,reason,ratingsimp,T/F RQ1,claimant_canonical_name,is_politician_strict,rand_num,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior
597,594,4262,https://www.politifact.com/factchecks/2019/nov/02/crystal-peoples-stokes/peoples-stokes-assurances-medical-marijuana-vaping/,Peoples-Stokes' assurances on medical marijuana vaping are too broad,en,PolitiFact,politifact.com,2019-10-09T00:00:00Z,,If folks are vaping a legal medical cannabis product that comes from any of the New York state operators; they will not have to worry about the negative impacts on their lungs.',2019,Crystal Peoples-Stokes,Democratic,Mostly False,,3 Mostly False,False(ish),Crystal Peoples-Stokes,TRUE,1145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
598,595,3013,http://www.politifact.com/factchecks/2018/may/16/john-chiang/fact-checking-tv-ads-false-claim-antonio-villaraig/,TV ad's False claim about Antonio Villaraigosa and LA's rape kit backlog,en,PolitiFact,politifact.com,2018-05-12T00:00:00Z,2018-05-16T20:42:01Z,Antonio Villaraigosa's 'recklessness (as mayor of Los Angeles) ... left no funding to test 7;000 rape kits; putting public safety at risk.',2018,John Chiang,Democratic,FALSE,,2 False,False(ish),John Chiang,TRUE,1144,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
599,596,5501,http://www.politifact.com/factchecks/2017/may/25/james-lankford/did-obamacare-premiums-double-most-states-year-no/,Did Obamacare premiums double in most states this year? No,en,PolitiFact,politifact.com,2017-05-24T00:00:00Z,2017-05-25T20:56:59Z,This year; a majority of states are seeing premiums and costs double' under Obamacare.,2017,James Lankford,Republican,FALSE,,2 False,False(ish),James Lankford,TRUE,1143,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
600,597,6978,http://www.politifact.com/factchecks/2009/jun/08/newt-gingrich/stimulus-bill-wont-change-status-sunday-school/,Stimulus bill won't change status of Sunday school,en,PolitiFact,politifact.com,2009-05-30T00:00:00Z,2016-07-15T16:40:58Z,Inside the stimulus package 'is anti-Christian legislation that will stop churches from using public schools for meeting on Sundays; as well as Boy Scouts and student Bible study groups.',2009,Newt Gingrich,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Newt Gingrich,TRUE,1138,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
601,598,1735,http://www.politifact.com/factchecks/2015/jan/06/newt-gingrich/gingrich-obama-got-pass-rev-wright-controversy/,Gingrich: Obama got a 'pass' on Rev. Wright controversy,en,PolitiFact,politifact.com,2015-01-04T00:00:00Z,2016-07-15T14:25:14Z,Says President Barack Obama got 'a pass' over controversal remarks by Rev. Jeremiah Wright; while a 12-year-old speech by House Majority Whip Steve Scalise has blown up into a national story.,2015,Newt Gingrich,Republican,FALSE,,2 False,False(ish),Newt Gingrich,TRUE,1137,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
602,599,5278,http://www.politifact.com/factchecks/2017/feb/12/stephen-miller/white-house-senior-adviser-repeats-baseless-claim-/,White House senior adviser repeats baseless claim about busing illegal voters in New Hampshire,en,PolitiFact,politifact.com,2017-02-12T00:00:00Z,2017-02-12T21:02:00Z,This issue of busing voters in to New Hampshire is widely known by anyone who’s worked in New Hampshire politics. It’s very real; it’s very serious.',2017,Stephen Miller,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Stephen Miller (political advisor),FALSE,1127,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
603,600,1224,http://www.politifact.com/factchecks/2017/nov/02/sebastian-gorka/seb-gorka-misquotes-jake-tappers-comment-about-all/,Seb Gorka misquotes Jake Tapper's comment about 'Allahu Akbar',en,PolitiFact,politifact.com,2017-11-01T00:00:00Z,2017-11-02T21:50:46Z,Says Jake Tapper said Allahu Akbar was a 'beautiful phrase' after a terrorist attack in New York.,2017,Sebastian Gorka,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Sebastian Gorka,FALSE,1123,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
604,601,412,https://www.politifact.com/factchecks/2021/mar/03/joe-biden/biden-wrong-about-fastest-growing-population-group/,Joe Biden wrong about fastest-growing population group in US,en,PolitiFact,politifact.com,2021-03-01T00:00:00Z,,The fastest-growing population in the United States is Hispanic.',2021,Joe Biden,Democratic,Mostly False,,3 Mostly False,False(ish),Joe Biden,TRUE,1117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
605,602,1447,https://www.politifact.com/factchecks/2019/jan/29/eileen-filler-corn/contrary-eileen-filler-corns-claim-gov-ralph-north/,Contrary to Eileen Filler-Corn's claim; Gov. Ralph Northam's plan budget would hike taxes,en,PolitiFact,politifact.com,2019-01-15T00:00:00Z,2019-01-29T20:16:25Z,There is no tax increase in the governor’s plan.',2019,Eileen Filler-Corn,Democratic,Mostly False,,3 Mostly False,False(ish),Eileen Filler-Corn,TRUE,1116,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
606,603,2944,http://www.politifact.com/factchecks/2017/mar/01/greg-abbott/greg-abbott-falsely-says-travis-county-not-enforci/,Greg Abbott falsely says Travis County not enforcing communication law about unauthorized immigrants,en,PolitiFact,politifact.com,2017-02-06T00:00:00Z,2017-03-01T19:17:27Z,Says Travis County’s sheriff refuses to enforce 8 USC 1373.,2017,Greg Abbott,Republican,FALSE,,2 False,False(ish),Greg Abbott,TRUE,1115,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
607,604,7433,https://www.politifact.com/factchecks/2019/apr/04/mark-meadows/meadows-wrongly-claims-obama-removed-census-citize/,Meadows wrongly claims Obama removed census citizenship question in 2010,en,PolitiFact,politifact.com,2019-03-14T00:00:00Z,2019-04-04T22:00:48Z,The previous administration under President Barack Obama really was the first time that we didn’t ask a citizenship-type question … for the first time in a century; a citizenship question was not included in 2010.',2019,Mark Meadows,Republican,FALSE,,2 False,False(ish),Mark Meadows,TRUE,1109,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
608,605,6143,https://www.politifact.com/factchecks/2019/apr/11/cory-booker/donald-trump-cut-funding-investigate-domestic-terr/,Cory Booker makes misleading attack on Donald Trump; domestic terrorism funding,en,PolitiFact,politifact.com,2019-03-27T00:00:00Z,2019-04-11T18:40:01Z,Says President Donald Trump 'cut funding from the Justice Department to investigate these domestic terrorist groups; these white supremacist groups.',2019,Cory Booker,Democratic,Mostly False,,3 Mostly False,False(ish),Cory Booker,TRUE,1108,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
609,606,2578,https://www.politifact.com/factchecks/2020/apr/10/ron-desantis/florida-governor-falsely-claims-novel-coronavirus-/,Florida governor falsely claims novel coronavirus hasn't killed anyone under 25 in the US,en,PolitiFact,politifact.com,2020-04-09T00:00:00Z,,This particular pandemic is one where I don’t think nationwide; there’s been a single fatality under 25.',2020,Ron DeSantis,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Ron DeSantis,TRUE,1106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
610,607,2430,https://www.politifact.com/factchecks/2019/dec/11/william-barr/barr-disputes-inspector-generals-report/,Fact-checking Barr's dispute of inspector general's report on the FBI; Russia probe,en,PolitiFact,politifact.com,2019-12-09T00:00:00Z,,The Inspector General’s report now makes clear that the FBI launched an intrusive investigation of a U.S. presidential campaign on the thinnest of suspicions.',2019,William Barr,Republican,Mostly False,,3 Mostly False,False(ish),William Barr,FALSE,1104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
612,608,7158,https://www.politifact.com/factchecks/2019/sep/23/nathan-mcmurray/mcmurrays-illegal-immigration-claim-only-part-stor/,McMurray's illegal immigration claim is only part of the story,en,PolitiFact,politifact.com,2019-09-10T00:00:00Z,,Under @BarackObama illegal immigration dropped to a 50-year low.',2019,Nate McMurray,Democratic,Mostly False,bp,3 Mostly False,False(ish),Nate McMurray,TRUE,1101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
613,609,5075,https://www.politifact.com/factchecks/2016/oct/28/ron-johnson/ron-johnson-says-he-got-law-passed-so-fans-can-wat/,Ron Johnson says he got a law passed so fans can watch Green Bay Packers; not Minnesota Vikings,en,PolitiFact,politifact.com,2016-10-25T00:00:00Z,2016-10-28T19:11:34Z,Ron Johnson says he got a law passed so fans can watch Green Bay Packers; not Minnesota Vikings,2016,Ron Johnson,Republican,Mostly False,,3 Mostly False,False(ish),Ron Johnson (Wisconsin politician),TRUE,1100,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
614,610,3019,https://www.politifact.com/factchecks/2020/oct/27/kayleigh-mcenany/white-house-press-secretary-mcenany-takes-bidens-w/,White House press secretary McEnany takes Biden's words on voter fraud out of context,en,PolitiFact,politifact.com,2020-10-24T00:00:00Z,,Biden admits to voter fraud.',2020,Kayleigh McEnany,Republican,FALSE,,2 False,False(ish),Kayleigh McEnany,FALSE,1096,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
615,611,7457,http://www.politifact.com/factchecks/2017/jul/10/diane-savino/stipends-vice-chairs-state-senate-new-practice-not/,Stipends for vice chairs in State Senate is new practice; not old,en,PolitiFact,politifact.com,2017-05-17T00:00:00Z,2017-07-10T12:46:23Z,Giving a committee chair’s stipend in the New York State Senate to another member of that committee 'has been; in fact; a legislative practice for decades.',2017,Diane Savino,Democratic,FALSE,,2 False,False(ish),Diane Savino,TRUE,1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
616,612,7521,https://www.politifact.com/factchecks/2018/oct/29/mike-dewine/mike-dewine-ad-blames-rich-cordray-raising-taxes-a/,Mike DeWine ad blames Rich Cordray for raising taxes and job losses; but that's misleading,en,PolitiFact,politifact.com,2018-10-20T00:00:00Z,2018-10-29T19:46:21Z,Says 'during the Strickland-Cordray era taxes were raised by $800 million dollars and Ohio lost 400;000 jobs.',2018,Mike DeWine,Republican,Mostly False,,3 Mostly False,False(ish),Mike DeWine,TRUE,1093,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
617,613,7455,https://www.politifact.com/factchecks/2020/apr/03/joe-biden/whats-true-whats-not-bidens-attacks-trump-and-gett/,What's true; what's not in Biden's attacks on Trump and getting experts in China amid coronavirus,en,PolitiFact,politifact.com,2020-03-27T00:00:00Z,,There was no effort' to get American experts into China after it announced the coronavirus; and 'we had one person in-country (and Trump) pulled him out of the country.',2020,Joe Biden,Democratic,Mostly False,,3 Mostly False,False(ish),Joe Biden,TRUE,1091,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
618,614,2225,https://www.politifact.com/factchecks/2018/sep/21/marcus-molinaro/molinaro-makes-claims-about-cuomos-mta-record/,Molinaro makes claims about Cuomo's MTA record,en,PolitiFact,politifact.com,2018-09-14T00:00:00Z,2018-09-21T22:10:55Z,Says Gov. Andrew Cuomo is 'stealing money from the MTA and sending it upstate for projects that have nothing to do with transit.',2018,Marc Molinaro,Republican,FALSE,,2 False,False(ish),Marc Molinaro,TRUE,1090,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
619,615,1784,http://www.politifact.com/factchecks/2016/oct/13/barack-obama/obama-says-terrorism-worldwide-has-not-increased-s/,Obama says terrorism worldwide has not increased substantially since he took office,en,PolitiFact,politifact.com,2016-09-28T00:00:00Z,2016-10-14T11:41:17Z,If you look worldwide; the number of terrorist incidents have not substantially increased.',2016,Barack Obama,Democratic,Mostly False,,3 Mostly False,False(ish),Barack Obama,TRUE,1088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
620,616,4312,https://www.politifact.com/factchecks/2020/mar/12/bernie-sanders/sanders-misleading-social-security-attack-biden/,Sanders' misleading Social Security attack on Biden,en,PolitiFact,politifact.com,2020-03-11T00:00:00Z,,Says Joe Biden 'has advocated cutting Social Security for 40 years',2020,Bernie Sanders,Democratic,Mostly False,,3 Mostly False,False(ish),Bernie Sanders,TRUE,1082,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
621,617,4194,https://www.politifact.com/factchecks/2020/oct/13/joe-biden/fact-check-bidens-misleading-claim-senate-gops-sup/,Fact-check: Biden's wrong claim that Senate GOP's Supreme Court move is 'not constitutional',en,PolitiFact,politifact.com,2020-10-10T00:00:00Z,,Senate Republicans' move to confirm Judge Amy Coney Barrett to the Supreme Court in an election year is 'not constitutional.',2020,Joe Biden,Democratic,FALSE,,2 False,False(ish),Joe Biden,TRUE,1081,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
622,618,1742,https://www.politifact.com/factchecks/2019/may/10/greg-abbott/there-dallas-teacher-making-90k-his-third-year/,Is there a Dallas teacher making $90K in his third year?,en,PolitiFact,politifact.com,2019-02-05T00:00:00Z,2019-05-10T22:49:48Z,Says he met a teacher in Dallas 'who was only in his third year of teaching and already making more than $90;000 a year in salary.',2019,Greg Abbott,Republican,Mostly False,,3 Mostly False,False(ish),Greg Abbott,TRUE,1080,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
623,619,961,https://www.politifact.com/factchecks/2019/aug/28/tony-evers/evers-wrong-texting-and-driving-stat/,Evers wrong on texting and driving stat,en,PolitiFact,politifact.com,2019-08-20T00:00:00Z,,1 out of every 4 car accidents in the U.S. is caused by texting and driving.',2019,Tony Evers,Democratic,FALSE,,2 False,False(ish),Tony Evers,TRUE,1078,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
624,620,3346,https://www.politifact.com/factchecks/2018/aug/15/will-hurd/will-hurd-way-foe-getting-way-more-money-massachus/,Will Hurd way off on foe getting more money from Massachusetts residents than from Texans,en,PolitiFact,politifact.com,2018-08-18T00:00:00Z,2018-08-15T20:21:53Z,Says Democratic challenger Gina Ortiz Jones has raised 'more money from Massachusetts than' from Texas.,2018,Will Hurd,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Will Hurd,TRUE,1075,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
625,621,3611,https://www.politifact.com/factchecks/2020/oct/05/sara-gideon/claim-maine-sen-susan-collins-acted-help-her-husba/,Claim that Maine Sen. Susan Collins acted to help her husband's firm falls short,en,PolitiFact,politifact.com,2020-09-16T00:00:00Z,,Says Susan Collins 'pushed for policies that benefited her husband’s lobbying business.',2020,Sara Gideon,Democratic,Mostly False,,3 Mostly False,False(ish),Sara Gideon,TRUE,1074,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
626,622,2017,https://www.politifact.com/factchecks/2020/mar/20/greg-murphy/no-sunlight-has-not-been-proven-kill-coronavirus/,No; sunlight has not been proven to kill coronavirus,en,PolitiFact,politifact.com,2020-03-16T00:00:00Z,,Sunlight actually can kill the (novel coronavirus.)',2020,Greg Murphy,Republican,FALSE,,2 False,False(ish),Greg Murphy,TRUE,1073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
627,623,4661,https://www.politifact.com/article/2020/nov/20/giuliani-trump-legal-team-push-conspiracy-theories/,Rudy Giuliani; Trump legal team push conspiracy theories; baseless claims about 2020 election,en,PolitiFact,politifact.com,2020-11-19T00:00:00Z,2020-11-20T23:25:56Z,Now the software itself was created with so many variables and so many back doors that can be hooked up to the internet or a thumb drive stuck in it or whatever; but one of its most characteristic features is its ability to flip votes.',2020,Sidney Powell,Republican,FALSE,wp,2 False,False(ish),Sidney Powell,FALSE,1067,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
628,624,4252,https://www.politifact.com/factchecks/2018/nov/27/steve-daines/sanctuary-jurisdictions-violate-laws-our-nation-s-/,Sanctuary jurisdictions 'violate the laws of our nation'? That's Mostly False,en,PolitiFact,politifact.com,2018-11-15T00:00:00Z,2018-11-27T19:55:30Z,Sanctuary jurisdictions 'violate the laws of our nation.',2018,Steve Daines,Republican,Mostly False,,3 Mostly False,False(ish),Steve Daines,TRUE,1064,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
629,625,7231,http://www.politifact.com/factchecks/2009/dec/01/mike-pence/rep-mike-pence-says-democratic-health-plan-would-/,Rep. Mike Pence says Democratic health plan would drive up family premiums,en,PolitiFact,politifact.com,2009-11-30T00:00:00Z,2016-07-15T14:31:43Z,Under the Democratic health plan; families 'will be forced to spend an additional $2;100 a year to keep their current health care.',2009,Mike Pence,Republican,Mostly False,,3 Mostly False,False(ish),Mike Pence,TRUE,1063,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
630,626,6011,http://www.politifact.com/factchecks/2017/jun/09/hillary-clinton/hillary-clintons-mostly-false-claim-photo-id-voter/?hootPostID=b318b0bda5ee616cb7c67ec1b71c2212,Hillary Clinton's Mostly False claim on photo ID; voter suppression in Wisconsin in 2016 election,en,PolitiFact,politifact.com,2017-05-31T00:00:00Z,2017-06-09T16:21:52Z,The best estimate is that 200;000 people in Wisconsin were either denied or chilled in their efforts to vote' in the 2016 presidential election.,2017,Hillary Clinton,Democratic,Mostly False,,3 Mostly False,False(ish),Hillary Clinton,TRUE,1062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
