...1,url,languageCode,publisher.name,publisher.site,reviewDate,text,claimDate,claimant_party,reason,claimYear,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior,textualRating,claimant,location,location.extra,title
7474,http://www.politifact.com/factchecks/2016/may/31/hillary-clinton/fact-checking-hillary-clintons-claim-her-email-pra/,en,PolitiFact,politifact.com,2016-05-31T20:13:11Z,It was allowed;' referring to her email practices.,2016-05-26T00:00:00Z,Democratic,NA,2016,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Hillary Clinton,TV Appearance,ABC,Fact-checking Hillary Clinton's claim that her email practices were 'allowed'
966,http://www.politifact.com/factchecks/2016/may/31/ted-strickland/ted-strickland-doesnt-have-super-pac/,en,PolitiFact,politifact.com,2016-05-31T21:26:47Z,While Rob Portman relies on his super PAC and a handful of billionaires to do his dirty work; we don’t have a super PAC...',2016-05-14T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Ted Strickland,Written Statement,Campaign,Ted Strickland doesn't have a super PAC?
3278,http://www.politifact.com/factchecks/2008/mar/25/hillary-clinton/video-shows-tarmac-welcome-no-snipers/,en,PolitiFact,politifact.com,2016-06-02T15:32:19Z,I remember landing under sniper fire.',2008-03-17T00:00:00Z,Democratic,NA,2008,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Pants on Fire,Hillary Clinton,Speech/Remarks,Unspecified,Video shows tarmac welcome; no snipers
4886,http://www.politifact.com/factchecks/2016/may/31/nikki-haley/nikki-haley-more-people-today-are-leaving-virginia/,en,PolitiFact,politifact.com,2016-06-02T15:36:10Z,More people today are leaving Virginia than moving in.',2016-05-17T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Nikki Haley,Public Event,,Nikki Haley: 'More people today are leaving Virginia than moving in'
1595,http://www.politifact.com/factchecks/2016/jun/03/alcee-hastings/dog-meat-delicacy-or-global-health-threat/,en,PolitiFact,politifact.com,2016-06-03T14:07:02Z,The Dog Meat Festival in Yulin; China; 'threatens global public health.',2016-05-16T00:00:00Z,Democratic,NA,2016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pants on Fire,Alcee Hastings,Written Statement,,Dog meat: Regional treat or global health threat?
2942,http://www.politifact.com/factchecks/2016/jun/03/marco-rubio/marco-rubio-didnt-say-he-hated-us-senate-was-defin/,en,PolitiFact,politifact.com,2016-06-03T19:02:10Z,Says he never told anyone he hated the U.S. Senate.,2016-05-16T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Marco Rubio,Social Media,Twitter,Marco Rubio didn't say he hated the US Senate; but was definitely no fan
1911,http://www.politifact.com/factchecks/2016/jun/03/hillary-clinton/hillary-clinton-attacks-donald-trump-over-his-war-/,en,PolitiFact,politifact.com,2016-06-03T20:15:47Z,Says Donald Trump 'has the gall to say that prisoners of war like John McCain aren’t heroes.',2016-06-03T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Hillary Clinton,Speech/Remarks,Unspecified,Hillary Clinton attacks Donald Trump over his 'war hero' dig at John McCain
6046,http://www.politifact.com/factchecks/2016/jun/03/paul-babeu/arizona-sheriff-says-obama-called-global-warming-a/,en,PolitiFact,politifact.com,2016-06-04T00:38:16Z,The president has said the national security threat facing America; the top one; is global warming.',2016-05-26T00:00:00Z,Republican,NA,2016,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Paul Babeu,TV Appearance,FOX,Arizona sheriff says Obama called global warming America's 'top' national security threat
3358,http://www.politifact.com/factchecks/2011/aug/26/doreen-costa/rep-costa-says-drug-testing-welfare-recipients-wil/,en,PolitiFact,politifact.com,2016-06-04T18:44:37Z,The studies have shown us that [drug testing for welfare recipients] will be saving us money.',2011-08-10T00:00:00Z,Republican,NA,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,Doreen Costa,Interview,,Rep. Costa says drug testing for welfare recipients will save money for Rhode Island
1018,http://www.politifact.com/factchecks/2016/jun/03/david-perdue/sen-perdue-uses-bad-history-business-birthdeath-tr/,en,PolitiFact,politifact.com,2016-06-06T14:21:54Z,More businesses went out of business last year than were started for the first time in our history.',2016-06-02T00:00:00Z,Republican,NA,2016,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,False,David Perdue,TV Appearance,NBC,Georgia's David Perdue wrong saying more businesses closed in 2015 than opened
2595,http://www.politifact.com/factchecks/2016/jun/06/levar-stoney/levar-stoney-wrongly-traces-virginia-felon-voting-/,en,PolitiFact,politifact.com,2016-06-06T14:47:27Z,Virginia’s banning of felons from voting is a 'Jim Crow-era law.',2016-05-17T00:00:00Z,Democratic,NA,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,False,Levar Stoney,Interview,,Levar Stoney wrongly traces Virginia felon voting ban to Jim Crow era
5852,http://www.politifact.com/factchecks/2016/jun/03/greg-abbott/greg-abbott-says-texas-legislators-last-year-passe/,en,PolitiFact,politifact.com,2016-06-06T14:59:21Z,The 2015 Legislature 'passed the fewest laws in 20 years.',2016-05-12T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Greg Abbott,Speech/Remarks,Campaign,Greg Abbott says Texas legislators last year passed fewest measures into law in 20 years
1383,http://www.politifact.com/factchecks/2016/jun/06/carlos-lopez-cantera/carlos-lopez-cantera-says-he-slashed-his-office-bu/,en,PolitiFact,politifact.com,2016-06-06T15:34:24Z,I've cut the budget of the (lieutenant governor’s) office by more than half.',2016-04-30T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Carlos Lopez-Cantera,TV Appearance,FOX,Carlos Lopez-Cantera says he slashed his office budget
5675,http://www.politifact.com/factchecks/2016/jun/06/hillary-clinton/hillary-clinton-says-donald-trump-argued-us-should/,en,PolitiFact,politifact.com,2016-06-06T18:26:56Z,Says Donald Trump said the U.S. should 'encourage' Japan to get nuclear weapons.,2016-06-02T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Hillary Clinton,Speech/Remarks,Unspecified,Hillary Clinton says Donald Trump argued US should 'encourage' Japan to get nuclear weapons
485,http://www.politifact.com/factchecks/2016/jun/06/hillary-clinton/shot-donald-trump-hillary-clinton-correct-about-ta/,en,PolitiFact,politifact.com,2016-06-06T22:16:42Z,A trade war is something very different (than curbing new trade agreements). We went down that road in the 1930s. It made the Great Depression longer and more painful.',2016-06-02T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Hillary Clinton,Speech/Remarks,Unspecified,In shot at Donald Trump; Hillary Clinton is correct about tariffs' role in Great Depression
6724,https://www.politifact.com/factchecks/2016/jun/07/mitch-mcconnell/mcconnell-mostly-right-about-obama-selling-previou/,en,PolitiFact,politifact.com,2016-06-07T14:09:39Z,Says Obama 'called Kagan a moderate. He called Sotomayor a moderate.',2016-05-31T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Mitch McConnell,TV Appearance,MSNBC,McConnell mostly right about Obama selling previous Supreme Court nominees as moderate
4605,http://www.politifact.com/factchecks/2016/jun/08/stacy-white/florida-black-bears-arent-apex-predators-hillsboro/,en,PolitiFact,politifact.com,2016-06-08T18:56:46Z,Says it's not true that Florida black bears are an 'apex predator.',2016-06-02T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Stacy White,Speech/Remarks,Unspecified,Florida black bears aren't apex predators; Hillsborough County commissioner says
5934,http://www.politifact.com/factchecks/2016/jun/08/hillary-clinton/hillary-clinton-repeats-half-true-claim-about-nati/,en,PolitiFact,politifact.com,2016-06-08T20:08:29Z,It is a fact that the economy does better when we have a Democrat in the White House.',2016-06-05T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Hillary Clinton,Speech/Remarks,Campaign,Hillary Clinton repeats Half True claim economy does better with Democrat in White House
7558,http://www.politifact.com/factchecks/2016/jun/10/joyce-beatty/thousand-child-sex-trafficking-victims-yearly-ohio/,en,PolitiFact,politifact.com,2016-06-10T15:36:52Z,In Ohio; 'each year an estimated 1;000 children become victims of human trafficking; and over 3;000 more are at risk.',2016-05-25T00:00:00Z,Democratic,NA,2016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Mostly False,Joyce Beatty,Speech/Remarks,Press Event,A thousand child sex-trafficking victims yearly in Ohio? Nope
3647,http://www.politifact.com/factchecks/2015/nov/30/ted-cruz/cruz-right-obama-doesnt-link-islam-terrorismerrori/,en,PolitiFact,politifact.com,2016-06-13T15:55:43Z,Says President Barack Obama 'will not utter the words ‘radical Islamic terrorism’ and as matter of policy; nobody in the administration will say the words ‘radical Islamic terrorism.’',2015-11-14T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Ted Cruz,Speech/Remarks,Press Event,Cruz is right: Obama doesn't link Islam to terrorism
795,http://www.politifact.com/factchecks/2014/apr/29/marco-rubio/marco-rubio-says-second-amendment-unique-speech-nr/,en,PolitiFact,politifact.com,2016-06-13T19:08:01Z,No other country has a constitutional right' like the Second Amendment.,2014-04-25T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Marco Rubio,Speech/Remarks,Unspecified,Marco Rubio says Second Amendment is unique in speech to NRA
3402,http://www.politifact.com/factchecks/2016/jun/13/dave-brat/dave-brat-us-labor-participation-rate-lowest-70s/,en,PolitiFact,politifact.com,2016-06-13T19:45:35Z,The labor force participation rate -- the share of the potential workforce that is actually working or looking for work-- currently stands below 63%; the lowest level since the 1970s.',2016-05-24T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Dave Brat,Social Media,Facebook,Dave Brat: US labor participation rate is lowest since `70s
4795,http://www.politifact.com/factchecks/2016/jun/13/hillary-clinton/clinton-mostly-right-about-florida-gun-laws/,en,PolitiFact,politifact.com,2016-06-13T21:38:52Z,Florida doesn't regulate assault weapons or .50 caliber rifles or large-capacity ammunition magazines. It doesn't require a permit to purchase a gun. It doesn't require any registration; whatsoever.',2016-06-13T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Hillary Clinton,TV Appearance,CNN,Hillary Clinton criticizes Fla. gun laws after Orlando mass shooting
3132,http://www.politifact.com/factchecks/2013/feb/05/barack-obama/did-reagan-support-assault-weapons-ban/,en,PolitiFact,politifact.com,2016-06-14T14:49:57Z,A majority of Americans agree with' a ban on assault weapons. 'And by the way; so did Ronald Reagan.',2013-01-16T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Barack Obama,Speech/Remarks,Unspecified,Did Reagan support an assault-weapons ban?
2266,http://www.politifact.com/factchecks/2016/jun/14/hillary-clinton/hillary-clinton-says-anti-muslim-hate-crimes-tripl/,en,PolitiFact,politifact.com,2016-06-14T17:41:04Z,Hate crimes against American Muslims and mosques have tripled after Paris and San Bernardino.',2016-06-14T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Hillary Clinton,Speech/Remarks,Unspecified,Hillary Clinton says anti-Muslim hate crimes tripled after Paris; San Bernardino
890,http://www.politifact.com/factchecks/2016/jun/14/bernie-s/lack-reliable-tally-epa-california-hinder-bernie-s/,en,PolitiFact,politifact.com,2016-06-14T17:50:38Z,There are tens of thousands of homes right here in California where you turn on the faucet but you can't drink the water.',2016-06-01T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Bernie Sanders,Speech/Remarks,Press Event,Lack of a reliable tally from EPA; California hinder Bernie Sanders tap water claim
7033,http://www.politifact.com/factchecks/2016/jun/14/alan-grayson/orlando-democrat-alan-grayson-700-rounds-minute/,en,PolitiFact,politifact.com,2016-06-14T21:29:41Z,The rifle used by Omar Mateen 'shoots off 700 rounds in a minute.',2016-06-11T00:00:00Z,Democratic,NA,2016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mostly False,Alan Grayson,TV Appearance,CNN,Alan Grayson wrongly claims weapon used by Mateen could fire 700 rounds a minute
7500,http://www.politifact.com/factchecks/2016/jun/15/hillary-clinton/clinton-clinton-foundation-helped-9-million-lower-/,en,PolitiFact,politifact.com,2016-06-15T14:22:12Z,Nine million people have lower-cost HIV/AIDS medicine because of the work of the Clinton Foundation and my husband.',2016-06-08T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Hillary Clinton,TV Appearance,CNN,Clinton: Clinton Foundation helped 9 million with lower-cost AIDS drugs
7720,http://www.politifact.com/factchecks/2016/jun/15/charles-schumer/charles-schumer-terror-watch-list-buy-guns-got-the/,en,PolitiFact,politifact.com,2016-06-15T20:14:44Z,Last year; '244 suspected terrorists walked into gun shops and attempted to purchase a firearm; 223 were able to get the firearm.',2016-06-14T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Chuck Schumer,Speech/Remarks,Press Event,Schumer: 244 people on terror watch list tried to buy guns in 2015; 91% got them
884,http://www.politifact.com/factchecks/2016/jun/15/katie-mcginty/pat-toomeys-gun-control-bill-and-katie-mcgintys-po/,en,PolitiFact,politifact.com,2016-06-15T20:23:28Z,He leant his name to a bill; did little or nothing three years ago to try to get it passed; (and) since then has done absolutely nothing other than disavow any attempt to move on the legislation.',2016-06-13T00:00:00Z,Democratic,NA,2016,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Mostly False,Katie McGinty,Interview,,Pat Toomey's gun control bill and Katie McGinty's post-Orlando slam
6518,http://www.politifact.com/factchecks/2016/jun/16/paul-ryan/paul-ryan-right-american-colleges-amount-cartel/,en,PolitiFact,politifact.com,2016-06-16T15:45:26Z,American colleges amount to a 'cartel.',2016-05-14T00:00:00Z,Republican,NA,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Paul Ryan,Social Media,Twitter,Is Paul Ryan right that American colleges amount to 'a cartel'?
7739,http://www.politifact.com/factchecks/2016/jun/16/barack-obama/obama-weve-seen-more-manufacturing-jobs-created-an/,en,PolitiFact,politifact.com,2016-06-16T18:22:43Z,We've seen more manufacturing jobs created since I've been president than anytime since the 1990s. That's a fact.',2016-06-01T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Barack Obama,Public Event,,Obama: 'We've seen more manufacturing jobs created' than anytime since the 1990s
4536,http://www.politifact.com/factchecks/2016/jun/14/rob-wittman/rob-wittman-erroneously-says-each-military-dog-sav/,en,PolitiFact,politifact.com,2016-06-16T19:33:00Z,On average; each U.S. military working dog saves the lives of between 150 and 200 servicemen and women over the span of his career.',2016-05-18T00:00:00Z,Republican,NA,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,Rob Wittman,Social Media,Facebook,Rob Wittman wrongly says each military dog saves 150 to 200 lives
2117,http://www.politifact.com/factchecks/2016/jun/17/greg-abbott/greg-abbott-makes-unfounded-claim-about-isis-runni/,en,PolitiFact,politifact.com,2016-06-17T20:39:34Z,ISIS is running through a border made porous by Barack Obama’s policies.',2016-05-12T00:00:00Z,Republican,NA,2016,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Pants on Fire,Greg Abbott,Speech/Remarks,Campaign,Greg Abbott makes unfounded claim about ISIS 'running through' US-Mexico border
6984,http://www.politifact.com/factchecks/2016/jun/17/joaquin-castro/joaquin-castro-trump-san-antonio-60-percent-mexica/,en,PolitiFact,politifact.com,2016-06-17T20:44:28Z,@realDonaldTrump is coming to San Antonio; which is 60% Mexican-AMERICAN.',2016-06-06T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Joaquin Castro,Social Media,Twitter,Joaquin Castro to Trump: San Antonio is 60 percent Mexican-American - Mostly True
4485,http://www.politifact.com/factchecks/2016/jun/15/marco-rubio/marco-rubio-says-after-orlando-shooting-radical-sp/,en,PolitiFact,politifact.com,2016-06-20T01:25:10Z,In America; radical speech is not a crime.',2016-06-13T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Marco Rubio,Interview,,Marco Rubio says after Orlando shooting that 'radical speech is not a crime'
5262,http://www.politifact.com/factchecks/2015/oct/22/marco-rubio/marco-rubio-says-epa-rule-covers-water-barely-bigg/,en,PolitiFact,politifact.com,2016-06-20T15:04:04Z,To abide by Environmental Protection Agency rules when mining or drilling you have 'to take caution not to disturb bodies of water barely bigger than a puddle.',2015-10-16T00:00:00Z,Republican,NA,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Marco Rubio,Speech/Remarks,Campaign,Marco Rubio says EPA rule covers 'water barely bigger than a puddle'
7539,http://www.politifact.com/factchecks/2016/jun/20/clay-aiken/clay-aiken-said-despite-orlando-tragedy-gays-flori/,en,PolitiFact,politifact.com,2016-06-20T16:28:32Z,A gay man who survived #orlando hate crime can STILL show up to work in FL tomorrow and have his boss fire him simply because he is gay.',2016-06-12T00:00:00Z,Democratic,wp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Clay Aiken,Social Media,Twitter,Clay Aiken said despite Orlando tragedy; gays in Florida can be fired for being gay
3599,http://www.politifact.com/factchecks/2015/aug/07/marco-rubio/rubio-said-hes-never-advocated-abortion-exceptions/,en,PolitiFact,politifact.com,2016-06-20T18:10:54Z,On allowing abortion in cases of rape or incest; 'I have never said that or advocated that.',2015-08-06T00:00:00Z,Republican,NA,2015,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Marco Rubio,Debate,Election Debate,Rubio said he's never advocated for abortion exceptions for rape or incest
